  Time(year)	  SI(Albite)	          pH	    Tot_SiO2	      Tot_Al	      TOT_Na	
  1.2596e+03	 -3.9717e-04	  6.2839e+00	  6.5405e-03	  3.4850e-11	  3.2703e-03	
  1.2612e+03	 -3.9209e-04	  6.2839e+00	  6.5405e-03	  3.4850e-11	  3.2703e-03	
  1.2628e+03	 -3.8707e-04	  6.2839e+00	  6.5406e-03	  3.4850e-11	  3.2703e-03	
  1.2644e+03	 -3.8212e-04	  6.2839e+00	  6.5406e-03	  3.4850e-11	  3.2703e-03	
  1.2660e+03	 -3.7723e-04	  6.2839e+00	  6.5406e-03	  3.4850e-11	  3.2703e-03	
  1.2676e+03	 -3.7240e-04	  6.2839e+00	  6.5406e-03	  3.4849e-11	  3.2703e-03	
  1.2691e+03	 -3.6764e-04	  6.2839e+00	  6.5406e-03	  3.4849e-11	  3.2703e-03	
  1.2707e+03	 -3.6293e-04	  6.2839e+00	  6.5407e-03	  3.4849e-11	  3.2703e-03	
  1.2723e+03	 -3.5829e-04	  6.2839e+00	  6.5407e-03	  3.4849e-11	  3.2703e-03	
  1.2739e+03	 -3.5370e-04	  6.2839e+00	  6.5407e-03	  3.4849e-11	  3.2703e-03	
  1.2755e+03	 -3.4917e-04	  6.2839e+00	  6.5407e-03	  3.4849e-11	  3.2704e-03	
  1.2771e+03	 -3.4470e-04	  6.2839e+00	  6.5407e-03	  3.4849e-11	  3.2704e-03	
  1.2786e+03	 -3.4029e-04	  6.2839e+00	  6.5408e-03	  3.4849e-11	  3.2704e-03	
  1.2802e+03	 -3.3594e-04	  6.2839e+00	  6.5408e-03	  3.4849e-11	  3.2704e-03	
  1.2818e+03	 -3.3164e-04	  6.2839e+00	  6.5408e-03	  3.4848e-11	  3.2704e-03	
  1.2834e+03	 -3.2739e-04	  6.2839e+00	  6.5408e-03	  3.4848e-11	  3.2704e-03	
  1.2850e+03	 -3.2320e-04	  6.2839e+00	  6.5408e-03	  3.4848e-11	  3.2704e-03	
  1.2866e+03	 -3.1907e-04	  6.2839e+00	  6.5408e-03	  3.4848e-11	  3.2704e-03	
  1.2881e+03	 -3.1498e-04	  6.2839e+00	  6.5409e-03	  3.4848e-11	  3.2704e-03	
  1.2897e+03	 -3.1095e-04	  6.2839e+00	  6.5409e-03	  3.4848e-11	  3.2704e-03	
  1.2913e+03	 -3.0697e-04	  6.2839e+00	  6.5409e-03	  3.4848e-11	  3.2704e-03	
  1.2929e+03	 -3.0304e-04	  6.2839e+00	  6.5409e-03	  3.4848e-11	  3.2705e-03	
  1.2945e+03	 -2.9917e-04	  6.2839e+00	  6.5409e-03	  3.4848e-11	  3.2705e-03	
  1.2961e+03	 -2.9534e-04	  6.2839e+00	  6.5409e-03	  3.4848e-11	  3.2705e-03	
  1.2977e+03	 -2.9156e-04	  6.2839e+00	  6.5410e-03	  3.4848e-11	  3.2705e-03	
  1.2992e+03	 -2.8782e-04	  6.2839e+00	  6.5410e-03	  3.4847e-11	  3.2705e-03	
  1.3008e+03	 -2.8414e-04	  6.2839e+00	  6.5410e-03	  3.4847e-11	  3.2705e-03	
  1.3024e+03	 -2.8050e-04	  6.2839e+00	  6.5410e-03	  3.4847e-11	  3.2705e-03	
  1.3040e+03	 -2.7691e-04	  6.2839e+00	  6.5410e-03	  3.4847e-11	  3.2705e-03	
  1.3056e+03	 -2.7337e-04	  6.2839e+00	  6.5410e-03	  3.4847e-11	  3.2705e-03	
  1.3072e+03	 -2.6987e-04	  6.2840e+00	  6.5410e-03	  3.4847e-11	  3.2705e-03	
  1.3087e+03	 -2.6642e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2705e-03	
  1.3103e+03	 -2.6301e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2705e-03	
  1.3119e+03	 -2.5964e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2705e-03	
  1.3135e+03	 -2.5632e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2705e-03	
  1.3151e+03	 -2.5304e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2706e-03	
  1.3167e+03	 -2.4980e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2706e-03	
  1.3183e+03	 -2.4660e-04	  6.2840e+00	  6.5411e-03	  3.4847e-11	  3.2706e-03	
  1.3198e+03	 -2.4345e-04	  6.2840e+00	  6.5411e-03	  3.4846e-11	  3.2706e-03	
  1.3214e+03	 -2.4033e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3230e+03	 -2.3725e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3246e+03	 -2.3422e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3262e+03	 -2.3122e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3278e+03	 -2.2826e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3293e+03	 -2.2534e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3309e+03	 -2.2245e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3325e+03	 -2.1961e-04	  6.2840e+00	  6.5412e-03	  3.4846e-11	  3.2706e-03	
  1.3341e+03	 -2.1680e-04	  6.2840e+00	  6.5413e-03	  3.4846e-11	  3.2706e-03	
  1.3357e+03	 -2.1402e-04	  6.2840e+00	  6.5413e-03	  3.4846e-11	  3.2706e-03	
  1.3373e+03	 -2.1128e-04	  6.2840e+00	  6.5413e-03	  3.4846e-11	  3.2706e-03	
  1.3389e+03	 -2.0858e-04	  6.2840e+00	  6.5413e-03	  3.4846e-11	  3.2706e-03	
  1.3404e+03	 -2.0591e-04	  6.2840e+00	  6.5413e-03	  3.4846e-11	  3.2707e-03	
  1.3420e+03	 -2.0327e-04	  6.2840e+00	  6.5413e-03	  3.4846e-11	  3.2707e-03	
  1.3436e+03	 -2.0067e-04	  6.2840e+00	  6.5413e-03	  3.4845e-11	  3.2707e-03	
  1.3452e+03	 -1.9810e-04	  6.2840e+00	  6.5413e-03	  3.4845e-11	  3.2707e-03	
  1.3468e+03	 -1.9557e-04	  6.2840e+00	  6.5413e-03	  3.4845e-11	  3.2707e-03	
  1.3484e+03	 -1.9306e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3499e+03	 -1.9059e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3515e+03	 -1.8815e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3531e+03	 -1.8574e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3547e+03	 -1.8337e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3563e+03	 -1.8102e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3579e+03	 -1.7870e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3594e+03	 -1.7642e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3610e+03	 -1.7416e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3626e+03	 -1.7193e-04	  6.2840e+00	  6.5414e-03	  3.4845e-11	  3.2707e-03	
  1.3642e+03	 -1.6973e-04	  6.2840e+00	  6.5415e-03	  3.4845e-11	  3.2707e-03	
  1.3658e+03	 -1.6756e-04	  6.2840e+00	  6.5415e-03	  3.4845e-11	  3.2707e-03	
  1.3674e+03	 -1.6541e-04	  6.2840e+00	  6.5415e-03	  3.4845e-11	  3.2707e-03	
  1.3690e+03	 -1.6329e-04	  6.2840e+00	  6.5415e-03	  3.4845e-11	  3.2707e-03	
  1.3705e+03	 -1.6120e-04	  6.2840e+00	  6.5415e-03	  3.4845e-11	  3.2707e-03	
  1.3721e+03	 -1.5914e-04	  6.2840e+00	  6.5415e-03	  3.4845e-11	  3.2707e-03	
  1.3737e+03	 -1.5710e-04	  6.2840e+00	  6.5415e-03	  3.4844e-11	  3.2708e-03	
  1.3753e+03	 -1.5509e-04	  6.2840e+00	  6.5415e-03	  3.4844e-11	  3.2708e-03	
  1.3769e+03	 -1.5311e-04	  6.2840e+00	  6.5415e-03	  3.4844e-11	  3.2708e-03	
  1.3785e+03	 -1.5115e-04	  6.2840e+00	  6.5415e-03	  3.4844e-11	  3.2708e-03	
  1.3800e+03	 -1.4921e-04	  6.2840e+00	  6.5415e-03	  3.4844e-11	  3.2708e-03	
  1.3816e+03	 -1.4730e-04	  6.2840e+00	  6.5415e-03	  3.4844e-11	  3.2708e-03	
  1.3832e+03	 -1.4542e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3848e+03	 -1.4356e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3864e+03	 -1.4172e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3880e+03	 -1.3990e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3896e+03	 -1.3811e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3911e+03	 -1.3635e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3927e+03	 -1.3460e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3943e+03	 -1.3288e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3959e+03	 -1.3118e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3975e+03	 -1.2950e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.3991e+03	 -1.2784e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.4006e+03	 -1.2620e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.4022e+03	 -1.2459e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.4038e+03	 -1.2299e-04	  6.2840e+00	  6.5416e-03	  3.4844e-11	  3.2708e-03	
  1.4054e+03	 -1.2142e-04	  6.2840e+00	  6.5417e-03	  3.4844e-11	  3.2708e-03	
  1.4070e+03	 -1.1986e-04	  6.2840e+00	  6.5417e-03	  3.4844e-11	  3.2708e-03	
  1.4086e+03	 -1.1833e-04	  6.2840e+00	  6.5417e-03	  3.4844e-11	  3.2708e-03	
  1.4102e+03	 -1.1682e-04	  6.2840e+00	  6.5417e-03	  3.4844e-11	  3.2708e-03	
  1.4117e+03	 -1.1532e-04	  6.2840e+00	  6.5417e-03	  3.4844e-11	  3.2708e-03	
  1.4133e+03	 -1.1384e-04	  6.2840e+00	  6.5417e-03	  3.4844e-11	  3.2708e-03	
  1.4149e+03	 -1.1239e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2708e-03	
  1.4165e+03	 -1.1095e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2708e-03	
  1.4181e+03	 -1.0953e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4197e+03	 -1.0813e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4212e+03	 -1.0674e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4228e+03	 -1.0538e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4244e+03	 -1.0403e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4260e+03	 -1.0270e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4276e+03	 -1.0138e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4292e+03	 -1.0008e-04	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4307e+03	 -9.8803e-05	  6.2840e+00	  6.5417e-03	  3.4843e-11	  3.2709e-03	
  1.4323e+03	 -9.7538e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4339e+03	 -9.6289e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4355e+03	 -9.5057e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4371e+03	 -9.3840e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4387e+03	 -9.2639e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4403e+03	 -9.1453e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4418e+03	 -9.0282e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4434e+03	 -8.9127e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4450e+03	 -8.7986e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4466e+03	 -8.6860e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4482e+03	 -8.5748e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4498e+03	 -8.4650e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4513e+03	 -8.3567e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4529e+03	 -8.2497e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4545e+03	 -8.1441e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4561e+03	 -8.0399e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4577e+03	 -7.9369e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4593e+03	 -7.8353e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4609e+03	 -7.7350e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4624e+03	 -7.6360e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4640e+03	 -7.5383e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4656e+03	 -7.4418e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4672e+03	 -7.3465e-05	  6.2840e+00	  6.5418e-03	  3.4843e-11	  3.2709e-03	
  1.4688e+03	 -7.2525e-05	  6.2840e+00	  6.5419e-03	  3.4843e-11	  3.2709e-03	
  1.4704e+03	 -7.1597e-05	  6.2840e+00	  6.5419e-03	  3.4843e-11	  3.2709e-03	
  1.4719e+03	 -7.0680e-05	  6.2840e+00	  6.5419e-03	  3.4843e-11	  3.2709e-03	
  1.4735e+03	 -6.9775e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4751e+03	 -6.8882e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4767e+03	 -6.8001e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4783e+03	 -6.7130e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4799e+03	 -6.6271e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4814e+03	 -6.5422e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4830e+03	 -6.4585e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4846e+03	 -6.3758e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4862e+03	 -6.2942e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4878e+03	 -6.2136e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4894e+03	 -6.1341e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2709e-03	
  1.4910e+03	 -6.0556e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.4925e+03	 -5.9781e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.4941e+03	 -5.9016e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.4957e+03	 -5.8260e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.4973e+03	 -5.7514e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.4989e+03	 -5.6778e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5005e+03	 -5.6051e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5020e+03	 -5.5334e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5036e+03	 -5.4626e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5052e+03	 -5.3926e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5068e+03	 -5.3236e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5084e+03	 -5.2555e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5100e+03	 -5.1882e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5116e+03	 -5.1218e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5131e+03	 -5.0562e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5147e+03	 -4.9915e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5163e+03	 -4.9276e-05	  6.2840e+00	  6.5419e-03	  3.4842e-11	  3.2710e-03	
  1.5179e+03	 -4.8645e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5195e+03	 -4.8022e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5211e+03	 -4.7408e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5226e+03	 -4.6801e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5242e+03	 -4.6202e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5258e+03	 -4.5610e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5274e+03	 -4.5027e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5290e+03	 -4.4450e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5306e+03	 -4.3881e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5322e+03	 -4.3319e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5337e+03	 -4.2765e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5353e+03	 -4.2217e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5369e+03	 -4.1677e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5385e+03	 -4.1144e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5401e+03	 -4.0617e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5417e+03	 -4.0097e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5432e+03	 -3.9584e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5448e+03	 -3.9077e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5464e+03	 -3.8577e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5480e+03	 -3.8083e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5496e+03	 -3.7596e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5512e+03	 -3.7114e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5527e+03	 -3.6639e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5543e+03	 -3.6170e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5559e+03	 -3.5707e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5575e+03	 -3.5250e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5591e+03	 -3.4799e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5607e+03	 -3.4353e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5623e+03	 -3.3914e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5638e+03	 -3.3480e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5654e+03	 -3.3051e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5670e+03	 -3.2628e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5686e+03	 -3.2210e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5702e+03	 -3.1798e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5718e+03	 -3.1391e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5733e+03	 -3.0989e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5749e+03	 -3.0592e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5765e+03	 -3.0201e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5781e+03	 -2.9814e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5797e+03	 -2.9432e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5813e+03	 -2.9056e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5829e+03	 -2.8684e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
  1.5844e+03	 -2.8317e-05	  6.2840e+00	  6.5420e-03	  3.4842e-11	  3.2710e-03	
